SEASON,DATASOURCE,GEAR_TYPE,CRPT_LOGBOOK_NO,LOGBOOK,DATE_CAPTURED,CRPT_ID,FE_ID,MGMT_AREA,SPECIES_CDE,SPECIES_COMMON_NME,CATCH_QTY,KEPT_REL
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-06-21 00:00:00,898479,1733314,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-07-25 00:00:00,898480,1733315,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-07-26 00:00:00,898481,1733316,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-07-27 00:00:00,898482,1733317,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-08-07 00:00:00,898483,1733318,13,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-08-08 00:00:00,898484,1733319,13,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-08-11 00:00:00,898485,1733320,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-08-12 00:00:00,898486,1733321,12,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-08-13 00:00:00,898487,1733322,11,044,SPINY DOGFISH,1,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10110,,2011-10-12 00:00:00,853527,1567381,12,044,SPINY DOGFISH,1,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10110,,2011-10-13 00:00:00,853528,1567382,12,044,SPINY DOGFISH,2,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10110,,2011-10-14 00:00:00,853529,1567383,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10110,,2011-10-23 00:00:00,898488,1733323,12,044,SPINY DOGFISH,1,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10110,,2011-10-31 00:00:00,858521,1577552,14,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10111,,2011-08-09 00:00:00,865195,1589485,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10111,,2011-08-10 00:00:00,865196,1589486,25,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10111,,2011-08-15 00:00:00,865198,1589488,25,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10113,,2011-08-07 00:00:00,861642,1583804,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10113,,2011-08-11 00:00:00,861644,1583806,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10113,,2011-08-13 00:00:00,861646,1583808,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10113,,2011-09-01 00:00:00,861648,1583810,7,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10125,,2011-07-05 00:00:00,897840,1728608,23,044,SPINY DOGFISH,8,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10125,,2011-07-12 00:00:00,897844,1728612,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10127,,2011-07-20 00:00:00,899628,1738400,10,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10127,,2011-07-23 00:00:00,899630,1738402,10,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10127,,2011-08-02 00:00:00,899636,1738408,3,044,SPINY DOGFISH,16,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10127,,2011-08-07 00:00:00,899638,1738410,4,044,SPINY DOGFISH,100,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10131,,2011-08-07 00:00:00,859485,1578914,12,044,SPINY DOGFISH,33,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10133,,2011-08-07 00:00:00,894852,1718758,12,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10141,,2011-07-12 00:00:00,869572,1604595,23,044,SPINY DOGFISH,20,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10141,,2011-07-19 00:00:00,869574,1604597,23,044,SPINY DOGFISH,60,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10141,,2011-07-26 00:00:00,869575,1604598,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10141,,2011-08-09 00:00:00,869576,1604599,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10142,,2011-07-12 00:00:00,879059,1620442,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10142,,2011-07-14 00:00:00,879061,1620444,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10142,,2011-07-19 00:00:00,879062,1620445,23,044,SPINY DOGFISH,12,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10142,,2011-07-20 00:00:00,879063,1620446,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10144,,2011-08-09 00:00:00,873394,1610442,25,044,SPINY DOGFISH,3,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10144,,2011-08-14 00:00:00,873395,1610444,25,044,SPINY DOGFISH,3,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10144,,2011-08-15 00:00:00,873396,1610445,25,044,SPINY DOGFISH,3,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10147,,2011-09-07 00:00:00,873649,1610683,2,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10150,,2011-07-19 00:00:00,868907,1601417,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10150,,2011-07-20 00:00:00,868908,1601418,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10201,,2011-07-26 00:00:00,866200,1590742,10,044,SPINY DOGFISH,5,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10201,,2011-07-27 00:00:00,866201,1590743,10,044,SPINY DOGFISH,2,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10203,,2011-08-15 00:00:00,841109,1534592,4,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10212,,2011-06-27 00:00:00,861334,1582779,3,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10212,,2011-07-04 00:00:00,861335,1582780,3,044,SPINY DOGFISH,22,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10212,,2011-07-07 00:00:00,861336,1582781,3,044,SPINY DOGFISH,14,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10212,,2011-07-27 00:00:00,861338,1582783,4,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10214,,2011-07-13 00:00:00,854356,1569405,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10214,,2011-07-18 00:00:00,854357,1569406,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10214,,2011-08-04 00:00:00,854361,1569410,4,044,SPINY DOGFISH,66,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10214,,2011-08-07 00:00:00,854362,1569411,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10214,,2011-08-15 00:00:00,854365,1569414,4,044,SPINY DOGFISH,12,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10219,,2011-08-04 00:00:00,898800,1735491,4,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-07-25 00:00:00,876670,1614817,10,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-07-26 00:00:00,876671,1614818,10,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-07-27 00:00:00,876672,1614819,10,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-08-07 00:00:00,876673,1614820,12,044,SPINY DOGFISH,8,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-08-08 00:00:00,876674,1614821,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-08-12 00:00:00,876676,1614823,11,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-08-12 00:00:00,876677,1614824,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-09-16 00:00:00,876681,1614828,7,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-09-29 00:00:00,876682,1614829,12,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10238,,2011-11-13 00:00:00,876693,1614840,14,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10240,,2011-08-01 00:00:00,874424,1611710,3,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10243,,2011-07-24 00:00:00,856914,1573827,10,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10243,,2011-07-25 00:00:00,856915,1573828,10,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10249,,2011-08-08 00:00:00,863204,1586567,3,044,SPINY DOGFISH,31,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10259,,2011-08-01 00:00:00,878819,1620146,4,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10259,,2011-08-04 00:00:00,878820,1620147,4,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10259,,2011-08-07 00:00:00,878821,1620148,4,044,SPINY DOGFISH,8,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10263,,2011-07-27 00:00:00,918496,1782376,4,044,SPINY DOGFISH,1,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10263,,2011-08-15 00:00:00,918501,1782384,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10264,,2011-08-08 00:00:00,876115,1614002,3,044,SPINY DOGFISH,24,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10264,,2011-08-15 00:00:00,876117,1614005,3,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10273,,2011-08-07 00:00:00,863099,1586331,12,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10273,,2011-08-11 00:00:00,863101,1586333,13,044,SPINY DOGFISH,100,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10302,,2011-07-20 00:00:00,871619,1608213,23,044,SPINY DOGFISH,12,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10302,,2011-08-11 00:00:00,871629,1608223,13,044,SPINY DOGFISH,50,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10302,,2011-08-12 00:00:00,871630,1608224,13,044,SPINY DOGFISH,100,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10303,,2011-07-22 00:00:00,879231,1620883,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10304,,2011-08-09 00:00:00,888859,1688302,25,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10304,,2011-08-10 00:00:00,888860,1688303,25,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10304,,2011-08-28 00:00:00,888863,1688306,25,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10307,,2011-07-05 00:00:00,902222,1742844,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10307,,2011-07-08 00:00:00,902225,1742848,23,044,SPINY DOGFISH,1,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10307,,2011-07-09 00:00:00,902226,1742849,23,044,SPINY DOGFISH,3,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10307,,2011-07-14 00:00:00,902227,1742851,23,044,SPINY DOGFISH,5,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10307,,2011-07-15 00:00:00,902228,1742852,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-07-19 00:00:00,877466,1617350,23,044,SPINY DOGFISH,12,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-07-20 00:00:00,877467,1617351,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-07-21 00:00:00,877468,1617352,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-07-22 00:00:00,877469,1617353,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-08-09 00:00:00,877472,1617356,25,044,SPINY DOGFISH,37,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-08-10 00:00:00,877473,1617357,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10310,,2011-08-14 00:00:00,877474,1617359,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10311,,2011-07-09 00:00:00,878892,1620270,23,044,SPINY DOGFISH,8,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10311,,2011-07-10 00:00:00,878893,1620271,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10311,,2011-07-14 00:00:00,878897,1620275,23,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10311,,2011-07-20 00:00:00,878900,1620278,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-07-10 00:00:00,853216,1567008,23,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-07-13 00:00:00,853219,1567011,23,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-07-19 00:00:00,853222,1567014,23,044,SPINY DOGFISH,75,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-08-09 00:00:00,853235,1567027,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-08-10 00:00:00,853236,1567028,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-08-15 00:00:00,853237,1567030,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10317,,2011-08-16 00:00:00,853237,1567029,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10322,,2011-07-07 00:00:00,854147,1569077,3,044,SPINY DOGFISH,80,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10322,,2011-07-13 00:00:00,854148,1569078,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-06-21 00:00:00,856241,1572490,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-05 00:00:00,856242,1572491,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-06 00:00:00,856243,1572492,23,044,SPINY DOGFISH,9,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-07 00:00:00,856244,1572493,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-11 00:00:00,856245,1572494,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-13 00:00:00,856247,1572496,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-19 00:00:00,856248,1572497,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-07-21 00:00:00,856250,1572499,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-02 00:00:00,856253,1572502,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-03 00:00:00,856254,1572503,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-07 00:00:00,856255,1572504,13,044,SPINY DOGFISH,60,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-09 00:00:00,856256,1572505,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-10 00:00:00,856257,1572506,25,044,SPINY DOGFISH,7,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-14 00:00:00,856258,1572507,25,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-15 00:00:00,856259,1572508,25,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10326,,2011-08-28 00:00:00,856260,1572509,25,044,SPINY DOGFISH,20,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10329,,2011-07-09 00:00:00,865326,1589700,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10329,,2011-07-10 00:00:00,865327,1589701,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10329,,2011-07-19 00:00:00,865328,1589702,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10329,,2011-08-07 00:00:00,865329,1589703,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10345,,2011-08-11 00:00:00,892183,1712119,13,044,SPINY DOGFISH,80,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-05 00:00:00,906523,1752157,23,044,SPINY DOGFISH,17,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-06 00:00:00,906524,1752158,23,044,SPINY DOGFISH,29,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-07 00:00:00,906525,1752159,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-08 00:00:00,906526,1752160,23,044,SPINY DOGFISH,15,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-09 00:00:00,906527,1752161,23,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-10 00:00:00,906528,1752162,23,044,SPINY DOGFISH,7,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-15 00:00:00,906530,1752164,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-07-20 00:00:00,906532,1752166,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-08-07 00:00:00,906537,1752171,12,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-08-08 00:00:00,906538,1752172,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-08-10 00:00:00,906540,1752174,25,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10349,,2011-08-15 00:00:00,906542,1752176,25,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10350,,2011-07-05 00:00:00,870317,1606231,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10350,,2011-07-06 00:00:00,870318,1606232,23,044,SPINY DOGFISH,40,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10350,,2011-07-07 00:00:00,870319,1606233,23,044,SPINY DOGFISH,20,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10350,,2011-07-10 00:00:00,870322,1606236,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10360,,2011-08-11 00:00:00,877598,1617925,4,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10372,,2011-07-13 00:00:00,854340,1569381,4,044,SPINY DOGFISH,5,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10384,,2011-08-01 00:00:00,836760,1525152,3,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10385,,2011-08-16 00:00:00,864874,1588922,29,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10388,,2011-07-18 00:00:00,853926,1568434,4,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10388,,2011-08-01 00:00:00,853928,1568436,4,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10397,,2011-07-11 00:00:00,889686,1699055,23,044,SPINY DOGFISH,1,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10397,,2011-08-07 00:00:00,889697,1699066,13,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10397,,2011-08-11 00:00:00,889699,1699068,13,044,SPINY DOGFISH,20,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10397,,2011-08-12 00:00:00,889700,1699069,13,044,SPINY DOGFISH,2,RELEASED
2011,PHONE-IN,Commercial SALMON GILL NET,G10398,,2011-08-01 00:00:00,836342,1524221,3,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10457,,2011-08-11 00:00:00,895135,1719554,29,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10482,,2011-09-01 00:00:00,916648,1778120,29,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10501,,2011-08-07 00:00:00,865019,1589293,12,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10501,,2011-08-08 00:00:00,865020,1589294,12,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10501,,2011-08-12 00:00:00,865022,1589296,12,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10501,,2011-08-13 00:00:00,865023,1589297,12,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10511,,2011-08-12 00:00:00,901978,1742353,13,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10513,,2011-08-11 00:00:00,864023,1587497,13,044,SPINY DOGFISH,400,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10539,,2011-08-11 00:00:00,870009,1605255,29,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10540,,2011-08-07 00:00:00,917545,1781065,13,044,SPINY DOGFISH,3,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10540,,2011-08-11 00:00:00,917546,1781066,13,044,SPINY DOGFISH,100,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10588,,2011-07-05 00:00:00,900698,1740161,23,044,SPINY DOGFISH,21,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10588,,2011-07-06 00:00:00,900699,1740162,23,044,SPINY DOGFISH,16,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10588,,2011-08-07 00:00:00,900710,1740173,12,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10592,,2011-07-06 00:00:00,870780,1606934,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10594,,2011-08-09 00:00:00,873679,1610712,25,044,SPINY DOGFISH,1,KEPT
2011,LOGBOOK,Commercial SALMON GILL NET,G10596,,2011-07-06 00:00:00,899984,1738879,23,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10596,,2011-07-07 00:00:00,899985,1738880,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10596,,2011-07-10 00:00:00,899988,1738883,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10596,,2011-07-19 00:00:00,899989,1738884,23,044,SPINY DOGFISH,10,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10600,,2011-07-05 00:00:00,865077,1589351,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10600,,2011-07-06 00:00:00,865078,1589352,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-06-21 00:00:00,894602,1718318,23,044,SPINY DOGFISH,1,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-07-11 00:00:00,894607,1718323,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-07-12 00:00:00,894608,1718324,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-07-13 00:00:00,894609,1718325,23,044,SPINY DOGFISH,3,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-07-14 00:00:00,894610,1718326,23,044,SPINY DOGFISH,4,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-07-15 00:00:00,894611,1718327,23,044,SPINY DOGFISH,2,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10602,,2011-08-07 00:00:00,894616,1718332,13,044,SPINY DOGFISH,25,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10603,,2011-07-06 00:00:00,879477,1621607,23,044,SPINY DOGFISH,6,RELEASED
2011,LOGBOOK,Commercial SALMON GILL NET,G10603,,2011-07-07 00:00:00,879478,1621608,23,044,SPINY DOGFISH,31,RELEASED
